Title,Sentiment,Withhold
Spain's new cabinet has more women than men,0.1,0.3
"Despite Major Plans, Obama Taking Softer Stands",0e+00,0.30000000000000004
"No reprieve for Stanley Williams, Crips street gang founder",-0.8,0.47999999999999987
"In Cambodia, Trial of Khmer Rouge Prison Chief, Duch, Opens",0e+00,0.2999999999999999
US Treasury Department unveils new ten-dollar bill,-0.1,0.44999999999999996
"Cadillac unveils Obama's 'Beast', the 2009 Presidential State Car",0e+00,0.0
China and Russia continue joint army exercise,0.2,0.30000000000000004
English Premier League 2007/08: Clubs seek Brazilian stars,0e+00,0.1499999999999999
"Australian rules football International cup ""community event"": Australian Football League",0e+00,0.2999999999999999
S.&P. 500 Stays on Track for a Strong Quarter,0.3,0.44999999999999996
'Tim Hortons' coffee shops to go 'Cold Stone',0.1,0.44999999999999973
"Seven-year-old girl killed in Detroit, Michigan police raid",-0.5,0.1499999999999998
"As Israeli Bombing Stops, Gazans Get Busy Rebuilding Damaged Tunnels",-0.1,0.30000000000000004
Madagascar leader names army officer as prime minister,0e+00,0.14999999999999997
BBC Resists Effort to Share Its License Fee,0e+00,0.45000000000000007
Chopard Maintains a Bold Outlook,0.1,0.4500000000000002
Oklahoma City suburbs on fire,0.4,0.44999999999999996
E-Inquiries - Bring Public Inquiries to the Net,-0.1,0.45000000000000007
Ford Motors posts US$2.7 billion annual profit,0e+00,0.1500000000000002
Swiss President visits Ghana,0e+00,0.36
Asbestos discovery triggers evacuation and closure of New Jersey middle school,0e+00,0
CanadaVOTES: Animal Alliance (AAEVPC) party leader Liz White running in Toronto Centre,0e+00,0.14999999999999997
Explosion at the U.S. embassy in Athens,0e+00,0.3
Regional council fights to keep sustainable growth on Australian Sunshine Coast,0.1,0.19500000000000012
Wife of British Prime Minister attends gay pride parade in London,0.3,0.4999999999999999
New Bid to Find Missing Ex-F.B.I. Agent,-0.4,0.4500000000000002
New Zealand study finds correlation between church attendance and adolescent obesity,0e+00,0
Wikinews interviews Spanish Paralympic track and field athlete Elena Congost Mohedano,0e+00,0.14999999999999974
"Passenger dies after fire in toilet on train in Bedfordshire, England; serious rail disruption",-0.8,0
Army Mutiny in Madagascar Amid Crisis,0e+00,0.44999999999999996
Seven million dollar Iraq bank heist leaves eight dead,-0.6,0
Mets Still Star in the Theater of Absurdity,0e+00,0.44999999999999996
Guantanamo prisoners stage hunger strike,-0.2,0.2999999999999998
"Leading St. Jude Classic, Brian Gay Is One Round From U.S. Open Berth",0.1,0.1499999999999998
Investors See a Glimmer and Send Shares Higher,0e+00,0.45000000000000007
RNA journal submits articles to Wikipedia,0e+00,0.2999999999999999
Ayman al-Zawahiri releases new tape,0e+00,0.44999999999999996
"English FA rescinds red cards, FIFA backlash probable",0e+00,0.5
Twelve injured in Washington after ride at fair topples over,-0.3,0.14999999999999997
A Last Final Offers Strange Twists,0.4,0.44999999999999996
NASCAR driver Jimmie Johnson becomes first time father,0e+00,0.45000000000000007
New Zealand Green party rates other parties on climate change policies,-0.3,0.45
"At Austin Meeting, Seeking Exposure for New Tech Products",0e+00,0.44999999999999973
Quality Start and 9 Hits Add Up to a Mets Victory,0.8,0.0
University of North Carolina wins 2005 basketball tournament,0.1,0.1500000000000002
B.P. Scales Back Investment After Drop in Profit,0e+00,0.6000000000000001
New York City reaches $33 million strip search settlement,0e+00,0.14999999999999997
"London Tube bombs went 'bang bang bang, very close together'",0.4,0.44999999999999973
"F1: Massa wins 2008 Brazilian Grand Prix, Hamilton wins championship",0.2,0
Politicians call for action after floods cause havoc in the UK,-0.3,0.0
Strong earthquake hits northern Pakistan,0.2,0.4500000000000002
5.6-magnitude aftershock earthquake strikes Italy,0e+00,0.4500000000000002
Kay Hull crosses floor in Australian House of Representatives on Telstra legislation,0e+00,0.1499999999999999
Crown Prince of Kuwait admitted to hospital,0e+00,0.44999999999999996
Holland Wins Snowboarder X Title; White Takes Slopestyle,-0.2,0.4499999999999998
"Copenhagen climate conference ends with ""meaningful agreement""",-0.2,0.44999999999999996
"Series of earthquakes hit Korea, Indonesia, Turkey and Norway",0e+00,0
Man cleared of Belfast bomb attempt on retrial after eleven years,0.2,0.0
Dutch government collapses over Afghanistan troops,-0.5,0.14999999999999997
Explosion injures at least 14 in Colorado,0.1,0.44999999999999984
Space Shuttle Discovery launch on indefinite hold,-0.6,0.44999999999999996
Obama Would Move Some Detainees to U.S.,-0.2,0.45000000000000007
"Cricket: Caloundra lead Glasshouse at stumps on day 2 of 2010 Sunshine Coast, Queensland division one grand final",0.2,0
Uncertainty Clouds Outlook for Oil Sector,0.4,0.44999999999999996
Obama signs $787 billion stimulus package,0e+00,0.1500000000000002
"Wikileaks release Afghan ""war logs"" in co-operation with mainstream media",0e+00,0
Ghanaian presidential elections go to run-off,-0.6,0.44999999999999996
Moderate Elected President in Somalia,0e+00,0.4500000000000002
'Monster' fish killed in Swiss lake after biting swimmers,-0.5,0.1499999999999999
68 pieces of luggage found behind Texas pet store,-0.2,0.0
Australian PM announces public affairs channel,0.1,0.47999999999999987
US automaker GM reports losses of $6 billion,-0.6,0
Fire at Kazakhstan hospital kills at least 38,-0.2,0.44999999999999996
FEMA head Michael Brown recalled to Washington,0e+00,0.4950000000000001
Scottish Radio Holdings set to buy Highland Radio for €7m,0e+00,0.14999999999999974
Porsche and Volkswagen automakers agree to merger,0.4,0.2999999999999999
Insurgents shoot down U.S. helicopter near Baghdad,-0.1,0.3
Foxconn under pressure after tenth employee suicide this year,-0.8,0.46499999999999986
IBM partners with Google to produce a corporate desktop search program,0.1,0.3
Ex-Lobbyists in U.S. Case of Espionage Win a Round,0.1,0.1499999999999999
"Meet Gar Ryness, the Batting Stance Guy",0.1,0.4500000000000002
Iraq Resists Pleas by U.S. to Placate Baath Party,0e+00,0.45000000000000007
"Knicks Rout Grizzles, Extending Win Streak to Three Games",0.1,0.14999999999999974
Iranian police arrest 109 in protests,-0.4,0.14999999999999997
Inter Milan's tour of England back on,0.3,0.30000000000000004
Suit Says Medical Firms Urged Unapproved Use of Devices,-0.1,0.3
Former Iran President at Center of Fight Between Classes of the Political Elite,0e+00,0.44999999999999984
An  Atlanta Ediorial Voice  May Move to the Right,0e+00,0.44999999999999996
China and Europe face new avian flu outbreaks,-0.3,0.44999999999999996
"After Year of Losses, Citigroup Has a Profit",-0.2,0.44999999999999996
"No Glamour, but Lots of Geography",-0.1,0.44999999999999996
Tennis: Justine Henin defeats Jelena Jankovic to win Rogers Cup,0.1,0.3000000000000001
U.S. Sen. Larry Craig resigns over sex scandal,-0.4,0.45000000000000007
Researchers discover last common ancestor of apes and monkeys,0e+00,0.3
Chilean miners trapped after mine collapse; miscalculated drilling delays rescue,-0.4,0.3
American Paul Krugman wins Nobel prize for economics,0.1,0.1499999999999998
"German Wikipedia DVD sells out first 10,000-copy run",-0.2,0
"Cheney-Rumsfeld ""Cabal"" alleged in the USA",-0.2,0.4500000000000002
At least 60 killed in Iraq suicide bombings,-0.4,0.44999999999999996
New Mexico Legislature Passes Caps on Contributions,0.3,0.44999999999999996
New Zealanders being urged to become condom testers,-0.5,0.4500000000000002
Las Vegas Development CityCenter May File for Bankruptcy,0.2,0.44999999999999996
Southampton City Council votes against water fluoridation,0e+00,0.44999999999999996
Republicans criticize Sen. Clinton for comparing Bush to Mad magazine character,-0.2,0
Explosion at earthquake-damaged Fukushima nuclear power plant,0e+00,0.6000000000000001
"Study says to clean your sponge, microwave it",-0.2,0.44999999999999984
"Second ""Red Bull Flugtag London"" lands in Hyde Park",0.1,0.4500000000000002
Brazil to invest US $3.6bn on slums,0e+00,0.1500000000000002
WinMX shut down following RIAA requests,-0.6,0.5100000000000001
Inquiry Focuses on Ex-Pension Official for Bush,0.2,0.4500000000000002
"An Elaborate Arch, an Opaque Significance",0.2,0.7999999999999999
"Yankees defeat Indians, 9-4; win 7 of last 8 heading into the All-Star break",0e+00,0
Terror suspects arrested in connection with bombing public bus in Israel,-0.3,0.34500000000000003
Hotel quarantined after anthrax scare in US state of Michigan,-0.3,0.0
Australian Federal Police say Wikileaks committed no crime,-0.2,0.45000000000000007
"Out of Many Televisions, One Common Experience",-0.4,0.44999999999999996
Manufacturing Orders Rose Sharply in April,0e+00,0.44999999999999996
Sharp increase in number of Zimbabwean cholera deaths,-0.1,0.3
Union at The Times in Tentative Pact on Pay Cut,0e+00,0.3
Major snowstorm sweeps across Eastern US,0e+00,0.4500000000000002
Ex-State Senator in Pennsylvania Is Sentenced for Fraud,-0.6,0.6000000000000001
South Australian father and daughter in sexual relationship,-0.2,0.2999999999999999
Hurdles to Voting Persisted in 2008,0e+00,0.14999999999999974
U.S. Captain Hears Pleas for Afghan Detainee,0.1,0.44999999999999996
"Television appeal for 1984 murder in Bath, England",-0.1,0
2008 Canadian Championship: Toronto FC vs. Montreal Impact,0e+00,0
"Carter's CIA chief labels Dick Cheney ""vice president for torture""",-0.8,0.45000000000000007
Gunman kills self and hostage in Texas NASA building,-0.6,0
Discovery of the most powerful explosion in the Universe,0.4,0.4800000000000001
Iraqi Officials Concerned That Absence of Shiite Pilgrims Could Affect Elections,-0.2,0.1499999999999999
"Tropical Storm Irene to intensify, may hit U.S. coast",0.5,0.7999999999999999
Officials: Plot to kill Indonesian president foiled,-0.4,0.3149999999999997
Violence in Somalia's capital kills 22 people,-0.8,0
147 Gang Members Charged After Inquiry in Calif.,-0.4,0.5
Clinton Delivers Rebuke to Pakistan,0e+00,0.4500000000000002
Emergency directive for Sikorsky S-92A helicopters,0e+00,0.07499999999999973
Feud between CNBC and The Daily Show continues to escalate,0e+00,0.8
What Happened to Archway?,-0.1,0.7999999999999999
New Zealand ex-politician gives valedictory speech,0e+00,0.44999999999999996
"Make Room, Rich Little Cynics, MTV Wants to Do Some Good",0e+00,0.14999999999999997
Trial against Church of Scientology begins in France,0e+00,0.45000000000000007
Swiss Post Moves Some Mail Online,0e+00,0.44999999999999996
House Approves 90% Tax on Bonuses After Bailouts,-0.1,0.0
Australia hits new Telstra privatization hurdles,0.1,0.44999999999999996
7.4 earthquake strikes Bonin Islands in Japan,0.1,0.14999999999999997
N.F.L. Union Selects Lawyer as New Leader,0.2,0.46499999999999975
Warming Relationships in a Warm Locale,0.7,0.4500000000000002
"Four police officers shot in Oakland, California die",-0.6,0.49999999999999994
Tax Proposals Draw Critics in Talks on Financing Health Insurance,0e+00,0.14999999999999997
Queensland cab conversations to be recorded,-0.1,0.4500000000000002
"Kay Hagan sues Elizabeth Dole over ""Godless"" television advertisement",-0.5,0.14999999999999997
Bushes Exchange Cold Day in Washington for Warm Homecoming in Texas,0.1,0.15000000000000002
Estimated 300-ton radioactive leak at Fukushima rated 'serious incident' by watchdog,-0.4,0
Labour attack Tory economic policy,-0.2,0.44999999999999996
Board Tries to Chart Path for Outsourcer Hit by Scandal,0e+00,0.45000000000000007
UK actor Peter Postlethwaite dies aged 64,0.1,0.44999999999999996
Kansas in Budget Deadlock,0.2,0.44999999999999984
Japan's Air Self-Defense chief fired over essay on wartime history,-0.4,0.1499999999999999
Iran tests new centrifuges,0e+00,0.7999999999999997
Fast track offer if Iceland applies to join EU,0.3,0.8
Wells Fargo Sweating Stress Test,0.2,0.44999999999999996
Mine That Bird and Jockey Calvin Borel May Reunite,0e+00,0.4500000000000002
Stampede at Soccer Match in Ivory Coast Kills 22,0.1,0.44999999999999973
Media Maelstrom Awaits Alex Rodriguez in Florida,0e+00,0.44999999999999996
Shares Rise Despite Weak Jobs Report,0e+00,0.44999999999999973
Administration Seeks Increase in Oversight of Executive Pay,0e+00,0.2999999999999999
Julian McGauran makes rude gesture to Australian Senate,-0.8,0.3
Groundhog predicts 6 more weeks of winter weather for US,0e+00,0.14999999999999974
"After a Sensational Crime, a Trial Marked by Quiet",-0.1,0.5999999999999998
Canadian CEO surrenders to police,-0.5,0.44999999999999996
Nervous? Deodorant Makers Have a Product for You,0.1,0.44999999999999973
Fire Ravages Renowned Building in Beijing,0.2,0.4500000000000002
"Photo source for Barack Obama presidential campaign ""HOPE"" poster discovered",0e+00,0.0
New earthquake hits Chile,0e+00,0.44999999999999984
U.N. Staff and Hospital Come Under Shelling as Sri Lanka Fights Cornered Rebels,0.2,0.030000000000000027
Australian rules football: 2010 Gippsland Football League round 13 - Traralgon defeat Sale,0e+00,0
"Well Ahead of Final Group at Masters, Woods and Mickelson Put On Show",0e+00,0.49999999999999994
Broadband Expansion Popular in Stimulus Plans,0.2,0.44999999999999996
Russia Reopens Case of Murdered Journalist,0.4,0.44999999999999996
Rodeo: Cristóbal Cortina and Víctor Vergara win Chile Championship,0.1,0.2999999999999999
Second school in Haiti collapses,-0.7,0.4500000000000002
Panel Suggests Higher Gas Tax to Help Rebuild Roads,0e+00,0.38999999999999996
Two nuclear submarines collide in the Atlantic Ocean,0e+00,0.4500000000000002
North Korea Vows to Produce Nuclear Weapons,0.1,0.4500000000000002
Katrina raised gas prices higher than ever,-0.9,0.4500000000000002
"Swedish couple names baby boy ""Google""",0e+00,0.5100000000000001
Atkins Nutritionals Inc. goes bankrupt,-0.6,0.44999999999999996
Rivera Takes His Time Recovering From Shoulder Surgery,0.1,0.7999999999999997
Stronger Recovery for Emerging-Market Funds,0e+00,0.4500000000000002
US appeals court rejects bid from expelled New York Senator convicted of assault,-0.4,0
Sony Expects $3 Billion Loss for the Year,-0.3,0.44999999999999996
Polar bears deliver environmental petition to Premier of British Columbia,0e+00,0.15000000000000008
China Says 21 More People Will Go to Prison in Tibet Protests,-0.1,0
Haiti reschedules November presidential elections,0e+00,0.4500000000000002
Russian ICBM test launch failed again,-0.9,0.44999999999999996
Man arrested after crashing motorized bar stool while drunk,-0.7,0.44999999999999984
Iraqi Goalie Killed in Victory Shooting,-0.4,0.44999999999999984
"United Church of Christ endorses same-sex marriage, largest Christian denomination to do so",0e+00,0.1650000000000001
"Steve Kubby, co-author of California Proposition 215, grows dangerously ill in US custody",-0.6,0.2599999999999998
UN calls on international community to increase aid for Iraqi refugees,0.3,0.1499999999999999
Financial Problems Cause Sports Museum of America to Close,-0.5,0.44999999999999996
AMD files antitrust lawsuit against Intel in US federal district court,-0.5,0.1499999999999999
Revenue Rose 12% in Quarter for Verizon Wireless,0.1,0.44999999999999984
UK family wins asbestos payout in death of railway worker,-0.3,0.1499999999999999
Pavarotti receives standing ovation at funeral,0.3,0.44999999999999996
U.S. President Barack Obama fires Inspector General Gerald Walpin amid controversy,-0.4,0.2999999999999999
Death of 4000th U.S. soldier in Iraq shines spotlight on gays in the military,0.2,0
"UK general election, 2005",0e+00,0.1500000000000002
"Nine children abandoned at hospital emergency room in Nebraska, USA",-0.7,0
Tour de France: Michael Rasmussen wins stage 16,0.1,0.14999999999999997
Ayatollah Ali Khamenei speaks about Iranian presidential election protests at prayers,-0.1,0.2999999999999999
Many in Government Knew Weeks Ago About A.I.G. Bonuses,0.2,0.3
U.S. automaker Chrysler wants to eliminate 789 dealerships,0.1,0.01500000000000018
Plant Would Let Algae Turn Carbon Dioxide to Fuel,0e+00,0.3
MV Rachel Corrie seized by Israeli Naval Forces,-0.2,0.46499999999999986
"Chula Vista, California becomes model for blight control laws in the US",0.1,0.4999999999999998
"Seven Years Later, Mickelson Remains a Man of the People",0e+00,0.14999999999999974
FDA backs clone meat,-0.5,0.44999999999999973
"Albanians, Cut Off, Get Set to Vote",0.2,0.30000000000000004
McCain launches tour of US states,0e+00,0.2999999999999999
"Sea lions take over dock at Moss Landing, California",0e+00,0.56
Draw for Champions League round of 16 made,0.1,0.44999999999999996
Google formally submits bid to provide free WiFi in San Francisco,0.1,0.8599999999999998
Energy Dept. Said to Err on Coal Project,-0.2,0.44999999999999973
Louisville Pounds Providence in Big East Quarterfinals,0.1,0.44999999999999996
Credit Markets Showing Some Signs of Revival,-0.1,0.7999999999999999
United States confirms first military death sentence since 1957,-0.1,0.14999999999999974
American television producer Sherwood Schwartz dies aged 94,0e+00,0.44999999999999996
"Study links foie gras consumption with Alzheimer's, arthritis, diabetes, other diseases",0e+00,0
Tunisian Muslim says apologise to Baha'is,-0.1,0.45000000000000007
Nokia scales back prediction for global mobile phone sales,0e+00,0.45000000000000007
Little Excitement Among Voters for European Parliament Election,0e+00,0.45000000000000007
Executives at Barclays Defend Staff Bonuses,-0.2,0.45000000000000007
The Popular Newsweekly Becomes a Lonely Category,0.2,0.44999999999999996
Somali pirates release tanker after receiving millions of dollars in ransom,-0.6,0.1499999999999999
World Cup workers walk off the job,-0.4,0.44999999999999996
US President Barack Obama speaks at memorial for Arizona shooting victims,0e+00,0
Iraqi Airways drops flights to United Kingdom and Sweden,-0.1,0.1650000000000001
"On a Hike, Blazing Trails With Phone Software",0.1,0.44999999999999996
Jailed American journalist in Iran sentenced to eight years in prison,-0.2,0
The Simpsons announces change in title sequence and move to HD,0e+00,0.14999999999999997
"Flash flooding kills fourteen hikers near Chongqing, China",-0.2,0
"Movie Makers Appeal to the Crowd, for Money",0.3,0.44999999999999996
A Farewell Race on Legendary Silverstone Track,0.3,0.44999999999999996
Wikinews interviews a Restore the Fourth organizer,0.1,0.4950000000000001
Ousted PM Thaksin bemoans freezing of Swiss assets,-0.4,0.44999999999999984
Man on Florida bus threatened with knife for praising Michael Jackson,-0.3,0.4999999999999999
BBC DJ duo break radio record,0.2,0.4500000000000002
CanadaVOTES: Animal Alliance (AAEVPC) candidate Marie Crawford running in Toronto—Danforth,0e+00,0.2999999999999999
"Author, Author: Did A.W. Tillinghast Really Design Bethpage Black?",-0.1,0.1349999999999999
"Two-story building in Lynn, Massachusetts catches fire",0e+00,0
North Korean leader Kim Jong-il 'has cancer',-0.6,0.45000000000000007
L.S.U. Rallies to Win Game 1 of College World Series Finals,0.4,0
Prince Laurent of Belgium testifies in marine fraud case,-0.5,0.8149999999999997
Head of Joint Chiefs Praises Pakistani Operation,0e+00,0.3
Britain launches 2012 Olympic Lottery games,0e+00,0
"Turkey recalls ambassador to Sweden over ""genocide"" vote",-0.3,0.1499999999999999
World's oldest living woman dies at age 115,0e+00,0.14999999999999997
Wreck of August 6 airliner crash recovered from sea off Italy,0e+00,0
Tensions Grow in Georgia Over Accusations of a Plot,-0.5,0.3
Divisions Arose on Rough Tactics for Qaeda Figure,0.1,0.45000000000000007
Station staff on the London tube to take industrial action over staffing levels,-0.4,0.16500000000000004
Jury acquits three in Politkovskaya murder trial,-0.1,0.15000000000000008
Ancient prayer book found in Irish bog,0e+00,0.44999999999999984
A Hawaii Ferry Ends Its Choppy Ride,0.2,0.44999999999999996
"Wikinews investigates the reconstruction of Pichilemu, Chile after February earthquake",0e+00,0.015000000000000013
German President Re-elected,0e+00,0.4500000000000002
Funeral of Pope John Paul II will be Friday 8 April at 10.00,0e+00,0
Whaling activist arrested by Japan,-0.4,0.4500000000000002
Chances for N.C.A.A. Tournament Midmajors to Slay Some Giants,0.1,0.0
Spanish newspaper co-founder Carlos Mendo dies aged 77,0.1,0.44999999999999996
Trial Begins for Khmer Rouge Leader,0e+00,0.3749999999999997
Comedian Al Franken to run for US Senate,0.1,0.4499999999999999
Opera Internet browser goes ad-free,0e+00,0.44999999999999996
No prosecution for UK minor who called Scientology a 'cult',-0.5,0.1499999999999999
Pakistan successfully tests cruise missile,0.1,0.4500000000000002
Auctions for Troubled Property Loans Jump to the Web,0e+00,0.6000000000000001
"For Somalia, Chaos Breeds Religious War",0e+00,0.44999999999999996
Former first lady of India Janaki Venkataraman dies at 89,-0.2,0.2999999999999999
Chief of Swiss Re Steps Down,-0.3,0.4650000000000001
Wax Hitler will return to museum after repairs,0.2,0.44999999999999996
Australia qualifies for FIFA World Cup 2006,0.4,0.49999999999999983
Obama Takes His Health Care Case to the Public,0.3,0.5099999999999998
"A Day of Layoffs, Across Industries and Continents",0e+00,0.44999999999999996
Voyager 1 enters heliosheath at edge of solar system,-0.1,0
Guatemalan president's divorce halted by court,-0.6,0.2999999999999999
Filmcrew working for Channel 4 arrested for soaking Tom Cruise in London,-0.6,0
Church of Scientology warns Wikileaks over documents,-0.5,0.44999999999999996
Mass Grave Found After Bangladesh Mutiny,-0.3,0.4650000000000001
British scholar Tony Judt dies aged 62,0.1,0.44999999999999996
Bishop Offers Apology for Holocaust Remarks,0.2,0.44999999999999996
Controversial rapper dethrones Mariah Carey from No. 1,0.6,0.44999999999999973
David Lee and Danilo Gallinari Buoy the Knicks,0e+00,0.45000000000000007
Green Party refines 'Buy Kiwi Made' scheme,0.1,0.44999999999999996
Florida Governor Jeb Bush gives speech on Hurricane Wilma,-0.2,0.1800000000000001
"In Stem Cell Debate, Moral Suasion Comes Up Short",0e+00,0.44999999999999996
"On Sixth Try, Endeavour Lifts Off",0e+00,0.7999999999999999
Red Cross says 100 dead after roadworks trigger pipeline explosion in Nigeria,-0.3,0
Formula One Threatens to Sue Teams Seceding Over Cost Cap,0.1,0.44999999999999984
Australia makes changes to Boxing Day cricket test team,0.1,0.3
Fortieth anniversary of first manned Moon landing,0.1,0.4500000000000002
Government of Zimbabwe forces thousands out of their homes,-0.5,0.29999999999999977
Princess Beatrice's unlocked BMW stolen,-0.5,0.38999999999999996
"Sandy Allen, world's tallest woman dies at age 53",-0.3,0.15000000000000008
Florida Leader Wants U.S. Money to Fill Budget Gap,-0.2,0.4950000000000001
"Suspect in eight murders arrested in Illinois, United States",-0.2,0.14999999999999997
New Beta Version of MSN Search Service from Microsoft released,0e+00,0.5999999999999999
"Urging Freedoms, Obama Chides Zimbabwe Leader",0.1,0.14999999999999997
Same-sex marriage legalized in Argentina,-0.1,0.4500000000000002
Renault F1 given suspended ban as boss barred after cheating,-0.7,0.44999999999999996
"Mozambique FRELIMO party to win elections, partial results indicate",-0.2,0.2999999999999999
Norwegian Academy of Science and Letters awards Belgian mathematician Pierre Deligne with Abel prize of 2013,0e+00,0
UK City Councillor suspended from party after expressing controversial views,-0.4,0.2999999999999999
Index of Economic Activity Declined in March,0e+00,0.4500000000000002
Farmers Lead a Bid to Create 2 Californias,0e+00,0.5
Kuwait donates US$500 million to Katrina relief efforts,0e+00,0
"In Rhode Island, Hoping a Tall Ship Can Help a Sagging Economy",0.3,0.44999999999999973
Second-Half Defensive Stand Helps No. 2 Oklahoma Top No. 5 Baylor,0.5,0
"By Existing, a Fledgling Minor-League Hockey League Declares Victory",0e+00,0.44999999999999996
Former UN head Annan warns Kenya over future poll violence,-0.5,0.315
"Teenager killed in shark attack on California beach, water was like 'river of blood'",-0.4,0.04999999999999988
A false quake warning in Japan exposes problems for practical use,-0.8,0.2999999999999999
Canada's social insurance assets pass $140 billion in fourth quarter,0.1,0
Aircraft wreckage in Atlantic confirmed to be that of missing Air France flight,-0.4,0.3
"In Silt, Bangladesh Sees Potential Shield Against Sea Level Rise",0.1,0.44999999999999996
Officer dies in Glasgow police station shooting incident,-0.5,0.45000000000000007
Slump Dashes Oregon Dreams of Californians,0e+00,0.8000000000000002
U.S. man murdered by wife in Hong Kong,-0.3,0.49999999999999994
Scientology branch in Germany drops legal fight against government surveillance,-0.2,0.3
Obama Team Makes Early Efforts to Show Willingness to Reach Out to Republicans,0.1,0.6499999999999999
"Senegal president offers free land to ""repatriate"" Haitians",0e+00,0.15000000000000008
Rafael Nadal withdraws from Wimbledon Championships,0e+00,0.4500000000000002
"Canadian CEO accused of fraud, suspected to have fled country",-0.7,0.14999999999999997
ABC to Merge 2 TV Units to Streamline and Cut Costs,0e+00,0
Paid Handsomely to Stay,-0.1,1
Bush to skip Republican convention to monitor Gustav,-0.2,0.3
Niger facing food shortages after drought,-0.8,0.44999999999999996
A Dictionary Defines Inside Baseball,0.3,0.44999999999999996
West African Villagers Stake Their Fortunes on the Future Price of Rice,0e+00,0.4499999999999999
Internet Companies and Ad Agencies Find Some Common Ground,0e+00,0.44999999999999996
Tropical Storm Danny to threaten the U.S. East Coast this weekend,-0.7,0.44999999999999984
"BMW announces 7.6% sales rise as US, China demand grows",0.2,0
Imprisoned Felon Was Adviser to Madoff Investor,0.1,0.44999999999999996
"G.M. Notifying 1,100 Dealers That They Will Be Dropped",0e+00,0.7999999999999999
"Bolt Will Skip Reebok Meet, but His Shadow Eclipses His Rivals",0e+00,0.44999999999999984
Pakistani President met with protest on fifth day of UK tour,-0.4,0.4999999999999999
Revenue Drops as Sprint Nextel Loses Subscribers,0.1,0.45000000000000007
"Bloggers cite rumors of US ""secret war"" with Iran and Syria",0e+00,0
Europe Moves to Ease Tensions on Protectionism,0.1,0.44999999999999996
Hopes for treaty on climate begin to wither,0e+00,0.44999999999999996
"In Myanmar, Celebrating With Water, Letting Off Steam",0e+00,0.6
"Jørn Utzon, Sydney Opera House architect, dies at the age of 90",0e+00,0.3000000000000001
Extraordinary feature found on Saturn's moon Iapetus,0.8,0.3000000000000001
Pirates seize Greek-owned ship off coast of Yemen,0e+00,0
Study estimates first human HIV infection 100 years ago,-0.1,0.4500000000000002
Music promoter Mean Fiddler sold for almost £38m,0.2,0.14999999999999974
Quebec police admit they went undercover at Montebello protest,-0.5,0.36000000000000004
Rachel Rice wins Big Brother UK's 2008 series,0.1,0
Media reports: Israeli warplanes training in Iraq,0e+00,0.3
World's oldest person dies in California at age 115,0e+00,0.35
Georgian spy plane shot down,-0.6,0.4500000000000002
Study finds marijuana use leads to brain development in rats,-0.2,0.3
USA upsets Canada in Olympic ice hockey,-0.4,0.2999999999999999
MGM Mirage and Dubai World Near an Agreement,0e+00,0.44999999999999996
"Six people die in bus crash near Phoenix, Arizona",-0.2,0
"Woman hospitalized after allegedly stabbing daughter to death at Fort MacArthur, California",-0.6,0.34999999999999987
Over a dozen killed in suicide bombing in Iran,-0.5,0.30000000000000004
Runaway train causes chaos on London Underground,-0.8,0.45000000000000007
The Risks and Rewards of a Danica Patrick-Nascar Merger,0e+00,0.0
British TV presenter Rico Daniels tells Wikinews about being 'The Salvager',-0.2,0.33
Former French president Jacques Chirac to stand trial on embezzlement charges,-0.4,0.1800000000000001
Danish and Austrian embassies in Tehran attacked,-0.4,0.14999999999999997
A Reluctance to Break the Large Bills,0e+00,0.4500000000000002
NYPD shuts down anti-war speech due to absence of permit,-0.7,0.3
Democratic Party reaches deal over Florida and Michigan,0e+00,0.14999999999999997
Happy Gilmore Was On to Something,0.1,0.44999999999999996
Iraqi Leaders and Kurds Reach Oil Deal; Pelosi Makes Surprise Visit,0.7,0.0
A New Chance for Online Gambling in the U.S.,0.1,0.4500000000000002
Swiss May Assume Power to Break Up Big Banks,0.1,0.45000000000000007
San Francisco anti-G8 rally turns violent,-0.5,0.44999999999999996
Recovery planned for crashed Canadian helicopter,-0.2,0.3749999999999997
New York executive files $60 million libel lawsuit over insurance scandal,-0.5,0
Microsoft announces name of new version of Windows: Vista,0e+00,0.44999999999999973
US study examines suicide trends in depressed youth,0e+00,0.3
Researchers Hunt for Fishless Lakes in Maine,0.2,0.4500000000000002
"Scientists use gene therapy, patients' own immune systems to fight leukemia",0e+00,0.1499999999999998
"Fearing Wildfires, Utility Plans Power Shutdowns",0.1,0.4500000000000002
Mass protest grows against Kudankulam nuclear power plant in India,-0.5,0.3300000000000001
"Multiple extremist attacks in Mumbai, India kill dozens, injure hundreds",-0.8,0.1499999999999998
ITV Wales drops local news sign language,-0.5,0.44999999999999996
Satirical website criticizes Glenn Beck for 'hypocritical' attempts to silence free speech,-0.7,0.3
Unrest in Belize,0.1,0.4949999999999999
"No Red Cape, or Red Ink, in South Korean Bullrings",-0.5,0.2999999999999999
Convicted murderer Leonard Peltier again denied parole,-0.4,0.4500000000000002
Iran to launch its first nuclear power plant,0e+00,0.44999999999999973
Iraqi Arrested in Shooting of Lawmaker,0e+00,0.44999999999999996
US Homeland Security raises transit terror alert,-0.2,0.44999999999999996
Major new bird flu outbreaks reported in Asia,-0.2,0.44999999999999996
Joint Chiefs Chairman Criticizes Afghan Air Strikes,0e+00,0.3000000000000001
